year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded,address
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Economically Disadvantaged,93,152,142,142,**,**,**,**,**,**,**,**,9.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,English Learner Transitional 1-4,100,29,29,29,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,English Learners,92,24,22,22,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,English Learners with Transitional 1-4,96,53,51,51,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Female,96,212,203,203,**,**,**,**,**,**,**,**,19.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Foster,*,6,6,6,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Hispanic,97,143,138,138,**,**,**,**,**,**,**,**,15.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Homeless,77,13,10,10,**,**,**,**,**,**,**,**,10.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Male,94,176,166,166,**,**,**,**,**,**,**,**,9.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Migrant,*,1,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Native Hawaiian or Other Pacific Islander,*,1,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Non-Black/Hispanic/Native American,95,66,63,63,**,**,**,**,**,**,**,**,19.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Non-Economically Disadvantaged,96,236,227,227,**,**,**,**,**,**,**,**,18.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Non-English Learners/Transitional 1-4,95,335,318,318,**,**,**,**,**,**,**,**,17.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Non-Students with Disabilities,96,346,332,332,**,**,**,**,**,**,**,**,16.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Students with Active Duty Military Parents,*,6,6,6,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Students with Disabilities,88,42,37,37,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,Super Subgroup,95,358,339,339,**,**,**,**,**,**,**,**,13.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English I,All Grades,White,95,56,53,53,**,**,**,**,**,**,**,**,18.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,All Students,94,361,341,341,**,**,**,**,**,**,**,**,25.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Asian,*,7,7,7,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Black or African American,94,141,133,133,**,**,**,**,**,**,**,**,18.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Black/Hispanic/Native American,94,302,283,283,**,**,**,**,**,**,**,**,24.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Economically Disadvantaged,90,122,110,110,**,**,**,**,**,**,**,**,24.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,English Learner Transitional 1-4,96,26,25,25,**,**,**,**,**,**,**,**,36.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,English Learners,91,23,21,21,**,**,**,**,**,**,**,**,14.3,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,English Learners with Transitional 1-4,94,49,46,46,**,**,**,**,**,**,**,**,26.1,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Female,96,189,181,181,**,**,**,**,**,**,**,**,27.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Foster,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Hispanic,93,161,150,150,**,**,**,**,**,**,**,**,30.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Homeless,*,8,6,6,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Male,93,172,160,160,**,**,**,**,**,**,**,**,22.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Native Hawaiian or Other Pacific Islander,*,1,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Non-Black/Hispanic/Native American,98,59,58,58,**,**,**,**,**,**,**,**,27.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Non-Economically Disadvantaged,97,239,231,231,**,**,**,**,**,**,**,**,25.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Non-English Learners/Transitional 1-4,95,312,295,295,**,**,**,**,**,**,**,**,25.1,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Non-Students with Disabilities,95,335,317,317,**,**,**,**,**,**,**,**,26.8,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Students with Active Duty Military Parents,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Students with Disabilities,92,26,24,24,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,Super Subgroup,94,328,308,308,**,**,**,**,**,**,**,**,24.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,10,White,98,51,50,50,**,**,**,**,**,**,**,**,30.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,All Students,90,109,98,72,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Asian,*,5,5,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Black or African American,79,19,15,15,**,**,**,**,**,**,**,**,6.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Black/Hispanic/Native American,88,94,83,64,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Economically Disadvantaged,81,26,21,15,**,**,**,**,**,**,**,**,6.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,English Learners,91,103,94,68,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,English Learners with Transitional 1-4,91,103,94,68,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Female,89,45,40,29,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Hispanic,91,75,68,49,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Homeless,*,8,6,4,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Male,91,64,58,43,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Migrant,*,2,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Non-Black/Hispanic/Native American,*,15,15,8,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Non-Economically Disadvantaged,93,83,77,57,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Non-English Learners/Transitional 1-4,*,6,4,4,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Non-Students with Disabilities,89,99,88,62,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Students with Disabilities,100,10,10,10,**,**,**,**,**,**,**,**,10.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,Super Subgroup,90,109,98,72,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,11,White,*,10,10,5,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,All Students,100,14,14,11,**,**,**,**,**,**,**,**,18.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Black or African American,*,3,3,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Black/Hispanic/Native American,100,11,11,10,**,**,**,**,**,**,**,**,20.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Economically Disadvantaged,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,English Learners,*,12,12,9,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,English Learners with Transitional 1-4,*,12,12,9,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Female,*,5,5,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Hispanic,*,8,8,7,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Homeless,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Male,*,9,9,8,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Non-Black/Hispanic/Native American,*,3,3,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Non-Economically Disadvantaged,*,12,12,9,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Non-English Learners/Transitional 1-4,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Non-Students with Disabilities,100,14,14,11,**,**,**,**,**,**,**,**,18.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,Super Subgroup,100,14,14,11,**,**,**,**,**,**,**,**,18.2,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,12,White,*,3,3,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,All Students,94,484,453,424,**,**,**,**,**,**,**,**,21.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Asian,100,12,12,10,**,**,**,**,**,**,**,**,10.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Black or African American,93,163,151,151,**,**,**,**,**,**,**,**,17.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Black/Hispanic/Native American,93,407,377,357,**,**,**,**,**,**,**,**,20.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Economically Disadvantaged,89,150,133,127,**,**,**,**,**,**,**,**,22.8,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,English Learner Transitional 1-4,96,26,25,25,**,**,**,**,**,**,**,**,36.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,English Learners,92,138,127,98,**,**,**,**,**,**,**,**,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,English Learners with Transitional 1-4,93,164,152,123,**,**,**,**,**,**,**,**,10.6,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Female,95,239,226,213,**,**,**,**,**,**,**,**,24.4,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Foster,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Hispanic,93,244,226,206,**,**,**,**,**,**,**,**,22.8,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Homeless,78,18,14,12,**,**,**,**,**,**,**,**,50.0,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Male,93,245,227,211,**,**,**,**,**,**,**,**,18.5,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Migrant,*,2,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Native Hawaiian or Other Pacific Islander,*,1,1,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Non-Black/Hispanic/Native American,99,77,76,67,**,**,**,**,**,**,**,**,25.4,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Non-Economically Disadvantaged,96,334,320,297,**,**,**,**,**,**,**,**,20.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Non-English Learners/Transitional 1-4,94,320,301,301,**,**,**,**,**,**,**,**,25.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Non-Students with Disabilities,94,448,419,390,**,**,**,**,**,**,**,**,22.8,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Students with Active Duty Military Parents,*,2,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Students with Disabilities,94,36,34,34,**,**,**,**,**,**,**,**,5.9,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,Super Subgroup,93,451,420,391,**,**,**,**,**,**,**,**,20.7,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,English II,All Grades,White,98,64,63,56,**,**,**,**,**,**,**,**,26.8,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,All Students,*,6,5,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Black or African American,*,3,3,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Black/Hispanic/Native American,*,5,5,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Economically Disadvantaged,*,4,3,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,English Learners,*,3,3,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,English Learners with Transitional 1-4,*,3,3,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Female,*,2,2,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Foster,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Hispanic,*,2,2,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Homeless,*,2,2,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Male,*,4,3,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Non-Black/Hispanic/Native American,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Non-Economically Disadvantaged,*,2,2,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Non-English Learners/Transitional 1-4,*,3,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Non-Students with Disabilities,*,3,3,1,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Students with Active Duty Military Parents,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Students with Disabilities,*,3,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,Super Subgroup,*,6,5,3,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,10,White,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,All Students,*,5,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,Black or African American,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,Black/Hispanic/Native American,*,5,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,Economically Disadvantaged,*,1,0,0,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,English Learners,*,4,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
2023,190,Davidson County,20,Antioch High School,EOC,Integrated Math I,11,English Learners with Transitional 1-4,*,4,2,2,*,*,*,*,*,*,*,*,,"1900 Hobson Pike, Antioch, TN 37013"
