year,system,system_name,school,school_name,test,subject,grade,student_group,participation_rate,enrolled,tested,valid_tests,n_below,n_approaching,n_met_expectations,n_exceeded_expectations,pct_below,pct_approaching,pct_met_expectations,pct_exceeded_expectations,pct_met_exceeded
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,5,White,100,23,23,23,**,**,**,**,**,**,**,**,26.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,All Students,100,113,113,109,**,**,**,**,**,**,**,**,10.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Asian,100,11,11,10,**,**,**,**,**,**,**,**,40
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Black or African American,100,27,27,27,**,**,**,**,**,**,**,**,7.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Black/Hispanic/Native American,100,79,79,76,**,**,**,**,**,**,**,**,5.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Economically Disadvantaged,100,48,48,48,**,**,**,**,**,**,**,**,18.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,English Learner Transitional 1-4,100,18,18,18,4,10,3,1,22.1,55.6,16.7,5.6,22.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,English Learners,100,42,42,38,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,English Learners with Transitional 1-4,100,60,60,56,**,**,**,**,**,**,**,**,7.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Female,100,60,60,58,**,**,**,**,**,**,**,**,8.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Hispanic,100,52,52,49,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Male,100,53,53,51,**,**,**,**,**,**,**,**,11.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Non-Black/Hispanic/Native American,100,34,34,33,**,**,**,**,**,**,**,**,21.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Non-Economically Disadvantaged,100,65,65,61,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Non-English Learners/Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,13.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Non-Students with Disabilities,100,108,108,104,**,**,**,**,**,**,**,**,10.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,Super Subgroup,100,104,104,100,**,**,**,**,**,**,**,**,9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,6,White,100,23,23,23,**,**,**,**,**,**,**,**,13
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,All Students,100,104,104,104,**,**,**,**,**,**,**,**,22.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Black or African American,100,18,18,18,**,**,**,**,**,**,**,**,38.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Black/Hispanic/Native American,100,79,79,79,**,**,**,**,**,**,**,**,16.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,22.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,English Learner Transitional 1-4,100,21,21,21,**,**,**,**,**,**,**,**,9.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,English Learners,100,38,38,38,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,English Learners with Transitional 1-4,100,59,59,59,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Female,100,51,51,51,**,**,**,**,**,**,**,**,19.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Hispanic,100,61,61,61,**,**,**,**,**,**,**,**,9.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Male,100,53,53,53,**,**,**,**,**,**,**,**,24.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Non-Black/Hispanic/Native American,100,25,25,25,**,**,**,**,**,**,**,**,40
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Non-Economically Disadvantaged,100,68,68,68,**,**,**,**,**,**,**,**,22.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Non-English Learners/Transitional 1-4,100,45,45,45,**,**,**,**,**,**,**,**,46.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Non-Students with Disabilities,100,99,99,99,**,**,**,**,**,**,**,**,23.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,Super Subgroup,100,96,96,96,**,**,**,**,**,**,**,**,18.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,7,White,100,18,18,18,**,**,**,**,**,**,**,**,38.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,All Students,100,83,83,83,**,**,**,**,**,**,**,**,33.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Asian,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Black or African American,100,12,12,12,**,**,**,**,**,**,**,**,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Black/Hispanic/Native American,100,58,58,58,15,23,17,3,25.8,39.7,29.3,5.2,34.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Economically Disadvantaged,100,26,26,26,**,**,**,**,**,**,**,**,34.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,English Learner Transitional 1-4,100,22,22,22,**,**,**,**,**,**,**,**,40.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,English Learners,100,25,25,25,8,13,2,2,32,52,8,8,16
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,English Learners with Transitional 1-4,100,47,47,47,**,**,**,**,**,**,**,**,27.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Female,100,42,42,42,**,**,**,**,**,**,**,**,23.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Hispanic,100,46,46,46,11,19,13,3,23.9,41.3,28.3,6.5,34.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Male,100,41,41,41,4,19,14,4,9.8,46.3,34.1,9.8,43.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Non-Black/Hispanic/Native American,100,25,25,25,**,**,**,**,**,**,**,**,32
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Non-Economically Disadvantaged,100,57,57,57,13,25,16,3,22.7,43.9,28.1,5.3,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Non-English Learners/Transitional 1-4,100,36,36,36,6,15,13,2,16.6,41.7,36.1,5.6,41.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Non-Students with Disabilities,100,78,78,78,16,34,24,4,20.5,43.6,30.8,5.1,35.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,Super Subgroup,100,80,80,80,19,34,23,4,23.7,42.5,28.8,5,33.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,8,White,100,24,24,24,**,**,**,**,**,**,**,**,29.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,All Students,100,393,393,389,**,**,**,**,**,**,**,**,22.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Asian,100,26,26,25,**,**,**,**,**,**,**,**,40
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Black or African American,100,70,70,70,**,**,**,**,**,**,**,**,27.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Black/Hispanic/Native American,100,279,279,276,**,**,**,**,**,**,**,**,20.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Economically Disadvantaged,100,136,136,136,**,**,**,**,**,**,**,**,23.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,English Learner Transitional 1-4,100,78,78,78,**,**,**,**,**,**,**,**,28.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,English Learners,100,138,138,134,**,**,**,**,**,**,**,**,6.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,English Learners with Transitional 1-4,100,216,216,212,**,**,**,**,**,**,**,**,14.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Female,100,199,199,197,**,**,**,**,**,**,**,**,18.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Hispanic,100,207,207,204,**,**,**,**,**,**,**,**,18.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Male,100,194,194,192,**,**,**,**,**,**,**,**,27.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Non-Black/Hispanic/Native American,100,114,114,113,**,**,**,**,**,**,**,**,29.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Non-Economically Disadvantaged,100,257,257,253,**,**,**,**,**,**,**,**,22.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Non-English Learners/Transitional 1-4,100,177,177,177,**,**,**,**,**,**,**,**,32.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Non-Students with Disabilities,100,370,370,366,**,**,**,**,**,**,**,**,23.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Students with Disabilities,100,23,23,23,**,**,**,**,**,**,**,**,8.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,Super Subgroup,100,365,365,361,**,**,**,**,**,**,**,**,21.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Math,All Grades,White,100,88,88,88,**,**,**,**,**,**,**,**,26.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,All Students,100,93,93,93,**,**,**,**,**,**,**,**,31.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Black or African American,100,13,13,13,5,2,4,2,38.4,15.4,30.8,15.4,46.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Black/Hispanic/Native American,100,63,63,63,**,**,**,**,**,**,**,**,31.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Economically Disadvantaged,100,26,26,26,**,**,**,**,**,**,**,**,19.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,English Learner Transitional 1-4,100,17,17,17,3,6,7,1,17.6,35.3,41.2,5.9,47.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,English Learners,100,33,33,33,**,**,**,**,**,**,**,**,6.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,English Learners with Transitional 1-4,100,50,50,50,**,**,**,**,**,**,**,**,20
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Female,100,46,46,46,**,**,**,**,**,**,**,**,32.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Hispanic,100,48,48,48,**,**,**,**,**,**,**,**,29.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Male,100,47,47,47,**,**,**,**,**,**,**,**,29.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Non-Black/Hispanic/Native American,100,30,30,30,**,**,**,**,**,**,**,**,30
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Non-Economically Disadvantaged,100,67,67,67,**,**,**,**,**,**,**,**,35.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Non-English Learners/Transitional 1-4,100,43,43,43,**,**,**,**,**,**,**,**,44.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Non-Students with Disabilities,100,85,85,85,**,**,**,**,**,**,**,**,32.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Students with Disabilities,*,8,8,8,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,Super Subgroup,100,85,85,85,**,**,**,**,**,**,**,**,28.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,5,White,100,23,23,23,**,**,**,**,**,**,**,**,34.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,All Students,100,113,113,109,**,**,**,**,**,**,**,**,18.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Asian,100,11,11,10,**,**,**,**,**,**,**,**,60
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Black or African American,100,27,27,27,**,**,**,**,**,**,**,**,14.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Black/Hispanic/Native American,100,79,79,76,**,**,**,**,**,**,**,**,11.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Economically Disadvantaged,100,48,48,48,**,**,**,**,**,**,**,**,22.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,English Learner Transitional 1-4,100,18,18,18,**,**,**,**,**,**,**,**,27.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,English Learners,100,42,42,38,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,English Learners with Transitional 1-4,100,60,60,56,**,**,**,**,**,**,**,**,8.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Female,100,60,60,58,**,**,**,**,**,**,**,**,12.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Hispanic,100,52,52,49,**,**,**,**,**,**,**,**,10.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Male,100,53,53,51,**,**,**,**,**,**,**,**,25.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Non-Black/Hispanic/Native American,100,34,34,33,**,**,**,**,**,**,**,**,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Non-Economically Disadvantaged,100,65,65,61,**,**,**,**,**,**,**,**,14.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Non-English Learners/Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,28.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Non-Students with Disabilities,100,108,108,104,**,**,**,**,**,**,**,**,19.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,Super Subgroup,100,104,104,100,**,**,**,**,**,**,**,**,16
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,6,White,100,23,23,23,**,**,**,**,**,**,**,**,21.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,All Students,100,104,104,104,**,**,**,**,**,**,**,**,44.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Black or African American,100,18,18,18,3,6,8,1,16.7,33.3,44.4,5.6,50
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Black/Hispanic/Native American,100,79,79,79,**,**,**,**,**,**,**,**,38
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Economically Disadvantaged,100,36,36,36,6,14,14,2,16.6,38.9,38.9,5.6,44.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,English Learner Transitional 1-4,100,21,21,21,**,**,**,**,**,**,**,**,47.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,English Learners,100,38,38,38,**,**,**,**,**,**,**,**,18.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,English Learners with Transitional 1-4,100,59,59,59,**,**,**,**,**,**,**,**,28.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Female,100,51,51,51,**,**,**,**,**,**,**,**,39.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Hispanic,100,61,61,61,**,**,**,**,**,**,**,**,34.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Male,100,53,53,53,**,**,**,**,**,**,**,**,49.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Non-Black/Hispanic/Native American,100,25,25,25,**,**,**,**,**,**,**,**,64
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Non-Economically Disadvantaged,100,68,68,68,**,**,**,**,**,**,**,**,44.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Non-English Learners/Transitional 1-4,100,45,45,45,**,**,**,**,**,**,**,**,64.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Non-Students with Disabilities,100,99,99,99,**,**,**,**,**,**,**,**,46.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,Super Subgroup,100,96,96,96,**,**,**,**,**,**,**,**,40.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,7,White,100,18,18,18,**,**,**,**,**,**,**,**,61.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,All Students,100,110,110,110,**,**,**,**,**,**,**,**,33.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Black or African American,100,17,17,17,**,**,**,**,**,**,**,**,35.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Black/Hispanic/Native American,100,71,71,71,**,**,**,**,**,**,**,**,32.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,38.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,English Learner Transitional 1-4,100,28,28,28,**,**,**,**,**,**,**,**,39.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,English Learners,100,25,25,25,**,**,**,**,**,**,**,**,**
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,English Learners with Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,22.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Female,100,53,53,53,**,**,**,**,**,**,**,**,26.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Hispanic,100,54,54,54,**,**,**,**,**,**,**,**,31.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Male,100,57,57,57,**,**,**,**,**,**,**,**,40.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Non-Black/Hispanic/Native American,100,39,39,39,**,**,**,**,**,**,**,**,35.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Non-Economically Disadvantaged,100,74,74,74,**,**,**,**,**,**,**,**,31.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Non-English Learners/Transitional 1-4,100,57,57,57,**,**,**,**,**,**,**,**,43.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Non-Students with Disabilities,100,105,105,105,**,**,**,**,**,**,**,**,34.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,Super Subgroup,100,101,101,101,**,**,**,**,**,**,**,**,30.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,8,White,100,32,32,32,**,**,**,**,**,**,**,**,34.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,All Students,100,420,420,416,**,**,**,**,**,**,**,**,31.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,American Indian or Alaska Native,*,2,2,2,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Asian,100,32,32,31,**,**,**,**,**,**,**,**,48.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Black or African American,100,75,75,75,**,**,**,**,**,**,**,**,33.3
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Black/Hispanic/Native American,100,292,292,289,**,**,**,**,**,**,**,**,28.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Economically Disadvantaged,100,146,146,146,**,**,**,**,**,**,**,**,31.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,English Learner Transitional 1-4,100,84,84,84,**,**,**,**,**,**,**,**,40.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,English Learners,100,138,138,134,**,**,**,**,**,**,**,**,7.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,English Learners with Transitional 1-4,100,222,222,218,**,**,**,**,**,**,**,**,20.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Female,100,210,210,208,**,**,**,**,**,**,**,**,26.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Hispanic,100,215,215,212,**,**,**,**,**,**,**,**,26.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Homeless,*,1,1,1,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Male,100,210,210,208,**,**,**,**,**,**,**,**,36.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Non-Black/Hispanic/Native American,100,128,128,127,**,**,**,**,**,**,**,**,39.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Non-Economically Disadvantaged,100,274,274,270,**,**,**,**,**,**,**,**,31.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Non-English Learners/Transitional 1-4,100,198,198,198,**,**,**,**,**,**,**,**,44.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Non-Students with Disabilities,100,397,397,393,**,**,**,**,**,**,**,**,33.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Students with Disabilities,100,23,23,23,**,**,**,**,**,**,**,**,8.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,Super Subgroup,100,386,386,382,**,**,**,**,**,**,**,**,28.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Science,All Grades,White,100,96,96,96,**,**,**,**,**,**,**,**,36.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,All Students,100,113,113,109,**,**,**,**,**,**,**,**,29.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Asian,100,11,11,10,**,**,**,**,**,**,**,**,70
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Black or African American,100,27,27,27,**,**,**,**,**,**,**,**,29.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Black/Hispanic/Native American,100,79,79,76,**,**,**,**,**,**,**,**,25
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Economically Disadvantaged,100,48,48,48,**,**,**,**,**,**,**,**,35.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,English Learner Transitional 1-4,100,18,18,18,**,**,**,**,**,**,**,**,50
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,English Learners,100,42,42,38,**,**,**,**,**,**,**,**,7.9
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,English Learners with Transitional 1-4,100,60,60,56,**,**,**,**,**,**,**,**,21.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Female,100,60,60,58,**,**,**,**,**,**,**,**,19
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Hispanic,100,52,52,49,**,**,**,**,**,**,**,**,22.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Male,100,53,53,51,**,**,**,**,**,**,**,**,41.2
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Non-Black/Hispanic/Native American,100,34,34,33,**,**,**,**,**,**,**,**,39.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Non-Economically Disadvantaged,100,65,65,61,**,**,**,**,**,**,**,**,24.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Non-English Learners/Transitional 1-4,100,53,53,53,**,**,**,**,**,**,**,**,37.7
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Non-Students with Disabilities,100,108,108,104,**,**,**,**,**,**,**,**,30.8
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Students with Disabilities,*,5,5,5,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,Super Subgroup,100,104,104,100,**,**,**,**,**,**,**,**,28
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,6,White,100,23,23,23,**,**,**,**,**,**,**,**,26.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,All Students,100,104,104,104,**,**,**,**,**,**,**,**,38.5
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Asian,*,7,7,7,*,*,*,*,*,*,*,*,*
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Black or African American,100,18,18,18,5,5,7,1,27.7,27.8,38.9,5.6,44.4
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Black/Hispanic/Native American,100,79,79,79,**,**,**,**,**,**,**,**,31.6
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,Economically Disadvantaged,100,36,36,36,**,**,**,**,**,**,**,**,36.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,English Learner Transitional 1-4,100,21,21,21,**,**,**,**,**,**,**,**,38.1
2023,190,Davidson County,8013,LEAD Southeast,TNReady,Social Studies,7,English Learners,100,38,38,38,**,**,**,**,**,**,**,**,18.4
